"DATE","VAR_1","VAR_2","VAR_3","VAR_4","VAR_5","VAR_6","VAR_7","VAR_8","VAR_9","VAR_10","VAR_11","VAR_12","VAR_13","VAR_14","VAR_15","VAR_16","VAR_17","VAR_18","VAR_19","VAR_20","VAR_21","VAR_22","VAR_23","VAR_24","VAR_25","VAR_26","VAR_27","VAR_28","VAR_29","VAR_30","VAR_31","VAR_32","VAR_33","VAR_34","VAR_35","VAR_36","VAR_37","VAR_38","VAR_39","VAR_40","VAR_41","VAR_42","VAR_43","VAR_44","VAR_45","VAR_46","VAR_47","VAR_48","VAR_49","VAR_50","VAR_51","VAR_52","VAR_53","VAR_54","VAR_55","VAR_56","VAR_57","VAR_58","VAR_59","VAR_60","VAR_61","VAR_62","VAR_63","VAR_64","VAR_65","VAR_66","VAR_67","VAR_68","VAR_69","VAR_70","VAR_71","VAR_72","VAR_73","VAR_74","VAR_75","VAR_76","VAR_77","VAR_78","VAR_79","VAR_80","VAR_81","VAR_82","VAR_83","VAR_84","VAR_85","VAR_86","VAR_87","VAR_88","VAR_89","VAR_90","VAR_91","VAR_92","VAR_93","VAR_94","VAR_95","VAR_96","VAR_97","VAR_98","VAR_99","VAR_100","VAR_101","VAR_102","VAR_103","VAR_104","VAR_105","VAR_106","VAR_107","VAR_108","VAR_109","VAR_110","VAR_111","VAR_112","VAR_113","VAR_114","VAR_115","VAR_116","VAR_117","VAR_118","VAR_119","VAR_120","VAR_121","VAR_122","VAR_123","VAR_124","VAR_125","VAR_126","VAR_127","VAR_128","VAR_129","VAR_130","VAR_131"
"1959-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00387821256864729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.203333333333333,NA,0.343333333333333,0.73,1.21666666666667,0.53,NA,1.35666666666667,2.09666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1959-04-01",0.0369739465428585,0.0148642114749218,0.00822965596773528,0.0304915971668831,0.0174665875739144,0.0351947824982419,0.0295449391213718,0.018286532414892,0.0320882247312513,0.0027722305658533,0.0326537535102562,0.00958671516763961,0.0472893529656953,0.0111682169619041,0.0901974111298798,0.0511093157878175,0.0369863122591614,0.0517918784495732,0.014168602660376,0.0666194534997762,NA,0.0334167043993538,0.0313312953894815,0.0128787852091401,0.00985769209249909,0.0141763710186105,0.0139248079610592,0.0122762158518128,0.012766130823036,0.0058236437467869,0.0109825659924443,0.00951505403539876,0.0112382256792412,-0.00228473610738611,0.0036150061961937,0.00655537765717007,0.9,-0.933333333333333,-0.566666666666667,-0.319128014717785,-0.232901940336454,-0.165993245439933,-0.0202605476914517,NA,NA,NA,NA,-0.0797961289520304,40.6,NA,0.266666666666667,NA,-0.202922103542609,-0.26265670488484,NA,0.0163562691177992,0.092923950616818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00646293859497993,-0.00245113181119105,0.0117899995991486,-0.0035906681307285,0.0120917645805054,0.0833333333333333,0.226666666666667,0.373333333333333,0.916666666666667,1.25666666666667,0.603333333333333,NA,1.35333333333333,1.95333333333333,NA,0.0269927191469895,0.0307947065911164,0.0258564105490893,0.0266928514182052,NA,NA,0.0352176071399537,0.0240423420936189,0.0176332796161027,0.0163757794620647,0.0163757850838877,0.0474944547165359,NA,NA,NA,NA,-0.00275888487792653,NA,0.000663959383902846,0,0.00177809435182841,-0.00900425244209671,NA,NA,NA,NA,-0.00260732337439884,NA,NA,NA,NA
"1959-07-01",0.01913409176227,0.0133594613948249,0.00383551884766486,0.02929770340877,-0.00477928214457402,-0.016424610158599,0.0320591284071341,0.013096719757117,-0.00844286351414136,0.0010986105717099,0.0312771192650325,0.00113698388407496,0.00932332746088416,0.0194600120879964,-0.184231791138759,0.00368091266336501,0.00250169898818431,-0.0351229788049299,0.0131986562722881,0.0196635653626567,NA,-0.0176807090582525,-0.00529874178386791,0.00625998619000612,0.00733001788801602,-0.00463858582005017,0.00278035396903853,0.00553963232845867,0.0066225407604934,-0.0350320693298425,0.00458361328849577,0.0076751314783845,0.0128825648747606,0,0.00494939143086359,0.0101717828562542,0.766666666666666,0.266666666666666,-0.133333333333333,0.0300469213522971,-0.209131574842276,0.168616771212317,0.065650249990262,NA,NA,NA,NA,0.0374830932547399,40.3666666666667,NA,-0.0666666666666664,NA,-0.00552487593196993,-0.0600702761281156,NA,0.0167314070359046,-0.0418179396833214,NA,NA,NA,NA,NA,NA,-0.00130717827941584,0.00286744307871034,-0.00814304014318079,-0.00339341697986795,0.00516256737402454,-0.00118006637378532,0.00799662682208968,0.001448302386859,-0.00853223722730867,0.0044743086702681,-0.00142415746058067,4.96365490818551e-05,-0.000810545315632627,-0.000469146038674317,-0.00330195081202955,0.00832210940449896,0.01363007979994,-0.000999500333083603,0.00569521166120301,-0.00328407520119001,-0.00804124431906583,NA,0.000717687138623191,0.00774139584322553,-0.00198415616273051,0.00789155530910302,-0.00329909140205542,0.0366666666666666,0.54,0.59,1.06333333333333,0.963333333333333,0.653333333333333,NA,0.933333333333333,1.57666666666667,NA,0.0384338782607468,0.0421824551418751,0.0314959198108946,0.0172778378369087,NA,NA,0.0210497864228953,0.0238673588490004,0.00681663876538696,0.0106414068683574,0.0106414261894994,0.0414634063952537,NA,NA,NA,NA,0.00367682432672911,NA,-0.000602177120026637,0.000239984147934358,-0.00220530785827244,-0.00765327606729937,NA,NA,NA,NA,-0.0114163425690822,NA,NA,NA,NA
"1959-10-01",-0.0488565594203849,0.0120221852054656,0.0061804685159168,-0.00763422653609069,0.00728554912063384,-0.0282379993407353,-0.00201590391934214,-0.00996401444976502,0.00731813296845529,-0.00509633148701427,-0.0272030723581946,0.00560602846907994,-0.0257691918939627,0.0211407931246161,0.0403949012027356,-0.00981627160913767,-0.0530044585096849,-0.155863038269925,0.00538471008215469,-0.0215406524798505,NA,-0.00189313146984027,-0.0135358468790283,0.0124036226308872,0.00767939105715065,-0.000969086227600613,0.0078359469860203,0.00609757986811843,0.0119297567539105,0,0.00320513094894892,0.00492081291234037,0.0049023384241913,0.0151808264034514,0.0102702398595573,0.0129277929741036,0.233333333333334,0.333333333333334,0.199999999999999,0.109033761024122,-0.0227444061664093,0.0521808189072921,0.0707690708882076,NA,NA,NA,NA,0.0610028852890165,40.1,NA,-0.166666666666667,NA,-0.0540672212702757,0.0173453314617742,NA,-0.0206325823347226,-0.0633529845434699,NA,NA,NA,NA,NA,NA,-0.0013361615386378,-1.25553747780671e-05,0.00039428300592137,-0.00124030743146575,0.00019274665268032,-0.000555521768635714,-0.00320193559844117,-0.00229057019149215,0.0229136875532419,-0.00669278133756723,0.00112397595379665,0.00901417103926172,-0.0026341497943263,-0.00373972491869923,-0.00414936906551988,0.00723366688203786,-0.00419006416933154,-0.00501857199247935,-0.0106415295426272,0.00218340698094366,-9.9800349451229e-07,NA,0.00358072984228741,0.00721864201626188,-0.00172855910056136,0.0113198585444887,-0.00633925761285825,-0.24,0.689999999999999,0.41,0.686666666666666,0.353333333333333,0.53,NA,0.34,1.04333333333333,NA,0.0150002955776231,0.0361810255291565,0.0318542289396642,0.015622674266007,NA,NA,-0.0165964665503839,0.0213000999838018,-0.00588124860482075,0.0109006213656624,0.0109006777425336,-0.00191114970016049,NA,NA,NA,NA,0.000379590679280284,NA,0.00416150291161888,0.0008399076678689,-0.00207933631236479,-0.00493603424697574,NA,NA,NA,NA,-0.0156405822795023,NA,NA,NA,NA
"1960-01-01",0.0315664659678343,0.00892272938986638,0.0024883999658627,0.0408834810104266,0.0158930586385226,0.0295275754473661,0.0340547536915219,-0.0384325264120853,0.0764724508787362,0.0167805493960898,0.117920515648351,0.0136883709522593,0.0372233419390784,0.00531728147827026,0.146306850370711,0.0281340688969265,0.122553085108067,0.298458037391507,0.00764200854512609,0.0458547177748656,NA,0.0376990433708553,-0.0159524818618788,0.012481382417719,0.00855277163334733,0.0148207890391321,0.0134083278458768,0.0117940837850341,0.0123749369432398,0.0115311975991892,0.00796816964917646,0.0108418949457985,0.0039344639628478,0.0123147372120593,0.00354767556127111,0.0102381045980682,-0.966666666666669,-0.433333333333334,-0.333333333333333,-0.00936943791117706,-0.0418409654478733,-0.123359483614224,-0.0844032621640114,NA,NA,NA,NA,-0.099956075701269,40.3,NA,0.166666666666667,NA,-0.0801239325446366,-0.0928001051658747,NA,-0.0771695319241976,-0.0386521544342795,NA,NA,NA,NA,NA,NA,-0.000707283947163351,-0.000301693190465802,-0.00719927065199943,0.00311343664398844,0.00415692687056701,0.00298376804235367,-0.00131794515404016,0.000125293659412051,-0.0339701293719661,-0.0023819479232281,-0.00298238329933387,-0.0102584258146812,0.00129524887441956,-0.00589393239309244,0.00295511705980989,0.00337169034330387,-0.00715730735202458,0.0120361446511259,0.0289431477315842,-0.00109348861691805,-0.00099850232958909,NA,0.0203298293426633,0.0253439993647078,0.0229180854168907,-0.00169877996953538,0.00616531936049913,0.0600000000000002,-0.356666666666666,0.343333333333333,0.696666666666667,0.613333333333333,0.813333333333334,NA,0.68,1.43666666666667,NA,0.022509672268463,0.0241249042793834,0.0211497256864122,0.0149049945699467,NA,NA,-0.0260742001630518,0.0168123910851503,-0.00135752745986739,0.0209509419545046,0.0209510072427825,-0.031248722043574,NA,NA,NA,NA,0.000221361373344386,NA,-0.000138438110694805,0.00084123683880577,0.000190290431343998,0.00224348956581401,NA,NA,NA,NA,-0.00321432236755254,NA,NA,NA,NA
"1960-04-01",0.0224673971728953,0.0110154892883325,0.0108560565134663,0.0117788008340458,0.0127296700589805,-0.0865308416640405,0.0166554110677346,0.00193825341035092,-0.00726844423541539,0.0239874890395,0.0616868549148137,0.00392599901649145,0.00756385579064611,0.0205944280357109,-0.0834266499331049,-0.00922421340321966,-0.016446762344088,-0.022331153611896,0.0132349964784368,-0.00936578675304434,NA,-0.0165597160390192,0.00767565924302716,0.00891842179258262,0.00742413591623148,-0.00267840221340609,0.00451998599946712,0.0109859445467855,0.00874641144286858,-0.00596253895960697,0.0072215407389784,0.00932074281047335,0.00328757902502286,0.00844821865650047,0.0121000266301063,0.00917709223371865,-0.199999999999998,0.0333333333333332,0.0666666666666664,-0.0368773350141804,-0.092615163949457,0.018275249212472,0.0919446302070508,NA,NA,NA,NA,0.117114094565146,40,NA,-0.4,-0.0353875587187202,-0.0409539990085994,-0.0722118140929888,NA,-0.0646792769967659,-0.0928501539634619,NA,NA,NA,NA,NA,NA,0.000205467699483375,-0.000827722086140792,0.00154171268068959,-0.000244360590869963,-0.000775628464821487,-0.00111187789579237,0.014816847954858,0.00297594676710311,0.0119060011082506,-0.00270579124759385,-0.000442225509833527,0.0177396558272556,-0.00441707399312286,-0.00173363979117847,-0.00653624228935223,-0.0036018824375561,0.00291671101692526,0.00195009732361395,-0.000234454349789637,-0.00327094431038599,-0.00099850232958909,NA,0.00039749013896051,-0.010247184841595,-0.0136191635477854,0.02002193035195,-0.0308550148022664,0.703333333333333,-0.879999999999999,0.296666666666667,0.876666666666667,1.26666666666667,1.08,NA,1.46,2.25333333333333,NA,0.0236631688782815,0.0173287881634187,0.024172862971412,0.000296196170895324,NA,NA,-0.00367909268541133,0.020767149559815,0.0157996869171653,0.00554352177954343,0.0055435013089209,-0.00793123127306394,NA,NA,NA,NA,0.00592687737504427,NA,-0.00177062048753118,0.000361897929784583,0.001093467827884,0.023394498774857,NA,2.033,NA,NA,-0.00383089603104025,NA,NA,NA,NA
"1960-07-01",-0.00795760167331405,-0.00119383560955821,-0.00586433774467165,0.00190690507191871,0.0407538822517499,-0.0316818679425337,-0.0441175938125027,0.0302190176958952,-0.00454837389124219,0.0146471396590928,-0.0255829645228991,0.00553853296044285,-0.0299576258741474,0.0127083468375115,-0.0287734971517293,-0.013079555789437,-0.0394568307867966,-0.0354889729619909,-0.00150235302366042,-0.0316210598128737,NA,-0.0169495583137724,-0.0100234718257752,0.00669354135613887,0.00750052861700379,-0.00885131813071016,0.00144209128191441,-0.00422589948906449,0.00694246352199102,-0.0198453449962654,-0.00527674245976151,-0.00485811655802415,0.00289403585783532,0.00422410932825024,0.0158371896722995,0.0104068363191079,0.333333333333334,0.433333333333334,0.200000000000001,0.154901712532481,0.0481634013786225,0.122885608213207,-0.0114309100917023,NA,NA,NA,NA,0.0496621765914096,39.6666666666667,NA,-0.0666666666666669,-0.0163255333325241,-0.0312874682412989,-0.0316983749871911,NA,-0.0579536425100873,-0.0510088398272481,NA,NA,NA,NA,NA,NA,-0.00173804605136052,-0.000869796818571356,-0.00222899434669088,-0.00155538057557747,-0.00237935758467511,-0.000658336497036505,-0.0133770401595075,-0.00155573679744414,0.0209208690567646,0.000114843471215931,0.00162971956653157,-0.00720727044679603,0.00385808797140275,0.00321508245797553,0.000927091166182503,0.00253069869701772,0.000197552693717462,-0.00598600844518593,-0.00861909330891475,-4.76727361986562e-06,-0.00200300067416759,NA,0.00547305421887945,-0.00146965390290887,0.00288114760499303,0.00315264294749706,0.00548665498523881,0.576666666666667,-0.633333333333334,0.35,0.713333333333333,1.47333333333333,1.01333333333333,NA,1.95333333333333,2.74333333333333,NA,0.00698286933726711,0.0208648995331466,0.0131225785564486,-0.0027585467928275,NA,NA,-0.00626176122397659,0.0159349267347446,-0.00303740228759519,0.0067923069662239,0.00679233922366862,-0.0169511622432168,NA,NA,NA,NA,-0.00160435411986359,NA,-0.00365120266062413,-0.00467861250870794,0.00155494259645472,-0.000821270962904998,NA,2.217,NA,NA,-0.00401895925832596,NA,NA,NA,NA
"1960-10-01",-0.0253767831511058,0.0096185762635641,0.0007015317062673,0.0373525757160014,0.0221718089331802,-0.000204573140260678,-0.0358274346306682,0.00362888402227401,-0.0116487822010485,0.0111904876751625,0.0203996874610428,-0.00652581702528154,-0.0482160811703745,0.0066868161433109,-0.0668788007665913,-0.020465385596915,-0.0270574210543959,-0.0308479062157927,0.000751458644879577,-0.0276451580403947,NA,-0.0240406994797819,-0.0203534841612241,0.00631201374289425,0.00483882458560458,-0.0124466795482245,0,-0.000866592900027996,0.00603536822672268,-0.0175828705578667,-0.00503432186093811,-0.00267398989460155,-0.00428218476138298,0.00678927643238403,0.00963914499810326,0.00827711107599249,1.16666666666667,0.6,0.766666666666666,0.192564924208716,0.269093441506066,0.111125624394707,0.0847680207695953,NA,NA,NA,NA,0.0719467717253277,39.1333333333333,NA,-0.2,-0.0255159275716439,-0.101458440091797,0.165814619953173,NA,-0.107395644440585,0.0202709643736183,NA,NA,NA,NA,NA,NA,-0.000993968707846626,0.000668683043770102,0.00394428075990971,-4.45917016946851e-05,-0.00266997622089438,-0.000865089633442118,0.0107103368717225,-0.00183251661455675,-0.0184526695201801,0.000746128475273888,-0.0010867193220756,-0.00899025372031748,0.00256748385080385,-0.00301658817498884,-0.00145149587406834,-0.00149453598295146,-0.00207057087424056,0.00590742607117178,0.0110579866949116,0.00109110236079868,-0.00202110926253463,NA,-0.00203474202610465,0.00311548368321191,-0.0122665759116729,0.0166482645118267,-0.0227378216919418,-0.00999999999999993,-0.0533333333333332,0.323333333333333,0.686666666666667,1.58,0.963333333333333,NA,2.01333333333333,2.79,NA,0.0062043847247194,0.0161724929581407,0.0105106765330767,0.00312966212930371,NA,NA,-0.00696364922317105,0.0151170477518665,0.0133050793266403,0.000804984734127601,0.00080495470162667,-0.0303578678064351,NA,NA,NA,NA,0.00182435883513765,NA,-0.000742677696558669,0.00131842148169881,0.00015417548758867,0.00576882008100244,NA,1.425,NA,NA,-0.00334236402506066,NA,NA,NA,NA
"1961-01-01",-0.0565742931440081,0.0100062370053884,0.00589343607323123,-0.00454687153092825,0.0288178429093815,0.00449096995022025,-0.0330938437912343,0.00322811896692166,0.00526296745133736,0.0316172365189811,-0.00685342372605646,-0.00295495109841209,-0.00493492025084952,0.0113030505926459,-0.0452988210922536,0.00830176382334091,-0.0757965943920689,-0.211883986090792,0.00375216851210869,-0.0158721781561937,NA,-0.0282131096460247,-0.00538343892222493,0.00671895024874569,0.00442593797213497,-0.0118111609283442,-9.00698041590431e-05,-0.00144599244359433,0.00628393955853479,-0.0287919123413118,-0.00605669818901688,-0.00338855520515224,-0.00463697600511548,-0.00169300266171835,0.0118670602228601,0.00741998145478817,1.46666666666667,0.433333333333334,0.5,0.158689952260678,0.179823429089599,0.0573473145731755,0.0348320173334784,NA,NA,NA,NA,0.082947510729106,39.4,NA,-0.0666666666666664,0.00960226856698032,0.114987395032117,-0.198550767351445,NA,0.142569258618853,0.0307378754536298,NA,NA,NA,NA,NA,NA,-0.000126337641833896,-0.000435243361463389,0.00554215099025379,-0.00148254900817868,-0.000858858333048218,0.000968853363540134,-0.00728586035291867,-0.00141765501663427,-0.00329301949264948,0.000170755732614492,-0.00149955534196611,-0.0129474633972464,-0.00013912947105732,0.004510389507006,0.00379154804165394,-0.0120468615728875,-0.00524653670015152,-0.00985615624720326,-0.0250207894641434,0.0032828755397345,0.00199689134975412,NA,0.00671023616484678,0.00734339436391407,0.0127507064085344,-0.00400664000224005,0.0106512747473437,-0.346666666666667,0.0433333333333334,0.186666666666667,0.523333333333333,1.43666666666667,0.663333333333333,NA,1.92,2.71333333333333,NA,0.00408991405152703,0.0266377337520088,0.00889568597168777,0.00658835365210897,NA,NA,0.113812647352316,0.0168904582494069,0.0366522981169206,-0.00474370798055368,-0.00474382079194058,0.0852862882223633,NA,NA,NA,NA,0.0011934674783447,NA,0.00207193072853618,-0.00143876945463539,-0.00342116225445288,0.0109675461290475,NA,2.038,NA,NA,-0.00168666082545477,NA,NA,NA,NA
"1961-04-01",0.0205468866830292,0.0144830482305225,0.0133229777032735,-0.0168158957513511,0.0314573775892122,0.00330890470400691,0.0467369330227565,0.00842155961210622,0.0184719500519321,-0.00680337958847321,-0.0140009814389184,0.0025032295141836,0.0120391449878055,0.0104110928300045,0.0801134675014428,0.0402951550809409,0.100386262256466,0.180925467369366,0.017081411286175,0.0100929540852004,NA,0.00954457466922953,-0.005874577742353,0.00645235301205282,0.00531123730572336,-0.000396118048356264,0.00440390771525578,-0.00144808636590099,0.00681046900252635,-0.00549200465084709,-0.0029057469443341,-0.00469466086653192,-0.00205808870036517,0.00717554960618916,0.0123522977450961,0.00779271146360117,-0.93333333333333,0.199999999999999,0.433333333333334,0.0606246218164346,0.258624645251137,-0.0189864467007288,-0.0839981920356356,NA,NA,NA,NA,-0.0598311127993636,39.7333333333333,NA,0.133333333333333,0.056077055776635,-0.113731902086284,0.182044202749742,NA,0.0509091960536558,-0.0408219945202557,NA,NA,NA,NA,NA,NA,0.00207331958199797,-0.000671804701965151,0.0113154741187502,0.00143817923398837,0.000278678681684852,-0.00353289986587546,-0.00992879311077743,-0.00259342262048889,-0.0263324848476594,-0.000803238811037943,0.00274699109188115,-0.00118121010887484,0.00128202861793936,-0.00457985246801229,0.000551012742828316,0.00354661964035241,0.00398490014232911,-0.00991475891471216,-0.0236743987701917,-0.00547225988174294,0.00100347553576929,NA,0.0142292244268272,0.0222123301306638,0.0281566411793501,-0.014304280766599,0.0328053575275211,-0.57,-0.0466666666666669,0.183333333333333,0.633333333333333,1.48666666666667,0.556666666666667,NA,1.98,2.71333333333333,NA,0.00270918326847991,0.00369854960885235,-0.00798976593372669,0.00547058313115284,NA,NA,0.0622140378432805,0.0158847693781099,0.0152130396700585,0.0171251617830315,0.0171251740744438,0.05799518784863,NA,NA,NA,NA,-0.00216814174707647,NA,0.00202911031827102,0.00720707351239547,-0.00260936540341339,0.00386405735894146,NA,0.905,NA,NA,0.00412811480483682,NA,NA,NA,NA
