"DATE","F01","F02","F03","F04"
1976-07-01,0.427705787014543,0.508613526422089,0.765547329522245,1.42778838478284
1976-10-01,1.37596891088813,1.05964920470004,-0.592081991671521,1.59414679119535
1977-01-01,3.77666443391486,1.23078701647941,-0.700816785475673,-0.0411513843321387
1977-04-01,5.65755216387197,0.432351361011544,-1.04217346578475,-0.11959835556411
1977-07-01,3.40946283238983,-1.93388739158632,-2.01573865257017,2.14990035851217
1977-10-01,4.39385603058151,-2.47707805872403,-0.869911530412908,2.08074211444444
1978-01-01,3.13374087624068,-3.49295123204195,-0.555394963891873,1.05388852172663
1978-04-01,8.84232229775287,0.0113732847926457,0.355471892966558,2.69793282899305
1978-07-01,3.35456440362994,-3.44192721483645,0.776080490310255,1.03618694203898
1978-10-01,4.29896001079838,-3.36447484262555,1.15303174058105,0.193056344898803
1979-01-01,2.13290640121201,-4.60127872688198,0.752579712769153,-1.06987608149981
1979-04-01,1.25430543113712,-3.32749609558403,2.47315324647005,0.911231687389125
1979-07-01,0.345451557320598,-3.76509538598548,2.4521694705394,0.60443966772786
1979-10-01,-0.256823446367619,-5.38399625300735,2.86846641512427,-1.64191513763723
1980-01-01,-1.96316646064135,-5.87049396744987,5.24908979607636,-1.16250411413505
1980-04-01,-14.2363016836947,-6.32069443477016,1.39010328699796,-1.06473792750498
1980-07-01,-4.8356727304639,4.49944470796354,0.62140783602021,4.01322433929913
1980-10-01,3.23934382052293,0.0229802121397539,1.7654095453889,-3.46458470145917
1981-01-01,-0.246153006428019,-2.88492019179435,4.73479016549477,-3.71186272308672
1981-04-01,-1.29538169651477,-3.52301458246554,-0.314767256713018,-3.69566275457242
1981-07-01,-2.31684334787412,-4.67625536524726,0.159818787389809,-4.19830960582136
1981-10-01,-8.55428261239523,-3.7382477548002,1.37162515755444,0.427843024677188
1982-01-01,-7.75571669521947,-1.09573112945119,-1.6366674196843,0.770049896938561
1982-04-01,-6.35135429828409,0.988346179812665,-1.03682421513734,0.520617783881302
1982-07-01,-7.50564901912683,3.64553467222169,0.21556180977342,1.66360067941041
1982-10-01,-6.9182300482956,4.82080446312237,-1.86136818128527,5.16513649782197
1983-01-01,-0.000749146123585111,6.50598765825874,-1.37646804346813,1.47732487319733
1983-04-01,4.12159218273014,4.89592566477252,-0.0779826921650851,0.77866529617766
1983-07-01,5.71270796667705,2.2176941042958,-0.413539922125958,-0.509638491567508
1983-10-01,6.32788952342068,1.24322950873818,-1.56891091272427,-3.01981060194979
1984-01-01,7.35240739762994,0.591849467435971,-0.833376760625701,-0.485432663937437
1984-04-01,4.13935947069316,-2.0291984336876,-2.06557304653845,-0.339409969785513
1984-07-01,2.63443006925306,-3.0771428850213,-1.99816195401394,0.21129996093346
1984-10-01,2.76201369998165,-0.942335325460668,-1.81068950143219,1.22041124886153
1985-01-01,1.72192003022568,0.0655800839169089,-1.98963126734254,2.50993717988744
1985-04-01,1.05881090374505,0.363333928762217,-0.362642272517503,2.9578267202352
1985-07-01,0.862227500552111,0.924811519789597,-1.85652037275156,3.7194552165078
1985-10-01,2.33904003822217,0.555863090186065,0.245824679014545,2.19614338095906
1986-01-01,0.102600151584486,1.06858271123451,-2.31421565340905,1.9227833324517
1986-04-01,-1.02002534613646,0.777152935875176,-3.44605988218959,3.45869297045092
1986-07-01,1.30700706368458,1.01866984920297,-0.0543003663593992,1.67088961746429
1986-10-01,1.34436701630054,-0.0877105186127667,-0.296131231995405,0.789051306268344
1987-01-01,1.30062395088208,0.559833501624575,3.23570146359477,0.600585859006209
1987-04-01,2.965135783807,-0.0606181084871872,0.3626915159599,0.372669388723516
1987-07-01,2.49170328036331,0.244870511700728,-0.163696655499804,-0.470277614258637
1987-10-01,1.17012747653805,-2.45893472451544,-0.885890845702645,-0.514557299622013
1988-01-01,1.2892693360744,-1.21320828507189,-1.4791580982152,1.12873595175389
1988-04-01,2.64827752451731,0.0912033523797954,0.55622168147826,0.0450346120183994
1988-07-01,0.573210885187519,-1.82477145496599,-1.12501675532064,0.318770974638301
1988-10-01,2.40329794299764,-0.558878167548101,0.156028154477628,0.487343514620457
1989-01-01,2.50947442395435,-1.75511425699341,2.29541288674121,-0.802603435980904
1989-04-01,-0.405257383709306,-2.5798703722609,1.49326287437478,0.0896241959801244
1989-07-01,-0.934876744620882,-1.88208032541137,-1.71582928862237,0.176281872805981
1989-10-01,-0.321984570499169,-1.4150109260752,0.938177891299587,0.639233392501452
1990-01-01,1.13944525832642,-0.318613573970963,2.71094839683519,0.210277553103286
1990-04-01,-2.37091470605114,-2.16039741316212,-1.66402641847236,-1.56144005438392
1990-07-01,-3.68721433993538,-0.51768025148997,5.21805660782214,0.746222438996594
1990-10-01,-6.97695408162284,-1.36554709779238,4.0832144773888,-0.442800286387876
1991-01-01,-8.02790125255389,-1.29680471094062,-3.44226170208985,-1.72471588117314
1991-04-01,-4.92706628389631,3.59217712336189,-1.50324003011867,0.728162764061082
1991-07-01,-2.78761348585306,3.71984792570008,1.01328248870711,-1.58278760692901
1991-10-01,-3.70752005800728,2.67280140595355,1.10498384972843,0.339824555512647
1992-01-01,-3.41198835108942,3.5730906782736,-2.55869285488275,1.2077902912996
1992-04-01,-1.37919043860304,3.97685207795901,2.04002292849917,-1.59302322168235
1992-07-01,-2.32151703724285,2.97658237283211,0.132304009827819,0.177945232846942
1992-10-01,-0.350334293469071,2.68120936654468,-2.24665033239551,-2.32167167580156
1993-01-01,-0.556678041287123,2.54582585373004,-0.566298027628467,-2.59136644616102
1993-04-01,-0.0953134609957617,2.33366782560001,0.248598487479712,-0.675754239528292
1993-07-01,0.486667204589472,1.53835980540715,-2.60791349951444,-0.728193476549516
1993-10-01,2.4660385656091,2.81394496507932,-0.675071880952987,-1.01607486802038
1994-01-01,2.05836047250679,1.8694754337141,-1.64880691753074,-1.14371059067655
1994-04-01,3.86352578120099,1.13887803436477,0.326023867591212,-1.24930271416307
1994-07-01,2.75488809540309,0.464289131962683,1.13238203484868,-0.419060216654801
1994-10-01,3.70017362993901,0.831168632433882,-1.17896495015081,-1.60219173295769
1995-01-01,2.33402298390119,-1.55096120743548,0.171372607225764,-1.67354001934385
1995-04-01,-0.629459030103101,-1.31252395407731,1.22095224936336,0.798098898821348
1995-07-01,0.636752416440731,0.204185496244722,-1.34099427018415,-0.745467154771159
1995-10-01,0.621515198003761,0.179981432629451,0.112365053280503,-1.27173546638005
1996-01-01,0.363789407917268,-0.349051415124564,0.296931754925962,-0.170983108920919
1996-04-01,2.83556711063001,1.80615103062279,1.28048617954431,-1.03409897122034
1996-07-01,1.70721265957291,0.0791897989064061,-0.300487169412688,-2.10992584171957
1996-10-01,1.64182461586824,-0.797080160924745,1.90233815465849,-0.50664376406081
1997-01-01,2.00194737899748,0.528880809444223,-0.838138257971358,-1.48178930596713
1997-04-01,2.51023518449179,0.0316242425991979,-2.36322054563798,-1.75176150736197
1997-07-01,3.58260183901,0.804028537449678,0.164077802843828,-0.0991071678743374
1997-10-01,3.12089484660471,-0.846554622038071,-1.02088559849904,-0.833303518161367
1998-01-01,1.54313072458077,-1.05196405656855,-3.39051855462254,-0.923370975848216
1998-04-01,2.475082941389,-1.27387463771976,-1.33926107287668,0.848934512152221
1998-07-01,0.612180125480517,-1.12871493955087,-1.62116720978355,1.00280915598243
1998-10-01,1.91772991038065,0.900325870265339,-0.599642071184269,0.343862692787558
1999-01-01,1.98479252542226,0.0595400256936866,-1.26712181235392,0.822702722240402
1999-04-01,2.15716901288288,0.565798762088735,2.93371004794542,0.5430635806454
1999-07-01,2.21401249697881,0.252964727656746,1.65271540959598,0.613078489581475
1999-10-01,3.36066657207402,-0.572566482320589,-0.167518993909826,0.866878612439163
2000-01-01,2.40479176578595,-1.37332742516604,0.0627106738035735,0.175265883016968
2000-04-01,2.20428923881187,-1.13267814565723,-0.863802892010392,-0.482986474789182
2000-07-01,0.208276652689781,-2.0942515652124,-0.0589820328301167,0.132397598916301
2000-10-01,-0.38463131915466,-1.63238894645953,-1.45198003746034,0.212890173445742
2001-01-01,-4.07353754140119,-1.6685755167713,-1.04238457892503,1.94892215679259
2001-04-01,-5.04571798327012,1.06614533778597,-1.69775956173974,1.8993982157799
2001-07-01,-6.5940919258703,1.04243955488658,-2.08936233402515,1.86758468105502
2001-10-01,-8.27472695875417,2.56413504861782,-3.27387104166455,3.25149877783617
2002-01-01,-3.5181424397221,4.59485495886952,0.305908649053173,2.10087314048389
2002-04-01,-1.83260762862564,3.99826578876189,3.37521706315648,1.18867255169627
2002-07-01,-2.29421428551539,2.45000263414969,-0.597265900000594,-0.195963644473855
2002-10-01,-2.46405516473881,2.0462564663814,-0.685811518007873,0.94643519263742
2003-01-01,-2.84079817318965,3.26848768686944,2.89950861286632,1.34463479286505
2003-04-01,-3.30078796677297,2.40376002811709,-2.87317301540867,0.703053137188189
2003-07-01,-0.0570497487680678,4.97215055254899,0.823713013098961,1.04428736504741
2003-10-01,1.50118059742705,3.99044070048698,-0.56892687403743,-0.386854737649553
2004-01-01,0.630147992140819,2.66854146476589,2.15196589069359,0.0208709063036176
2004-04-01,1.58437582110746,1.60411537619729,-0.558760725462859,-0.101858288888653
2004-07-01,0.85632084182341,1.56235617518988,-1.06738536879777,-0.516327751968133
2004-10-01,1.49674469581518,2.0922891884932,2.18768819035446,0.999484971500886
2005-01-01,1.96637415734827,1.0669520353002,-1.08407791075307,-0.427161640374697
2005-04-01,1.82824992584104,0.00121629155429766,-0.0500992239531594,-0.210434899193713
2005-07-01,2.01858112830208,0.384862740571096,1.94612511520284,0.989422132664298
2005-10-01,1.50299427872962,-0.0619736340411613,0.166018162011107,-1.84375765091735
2006-01-01,3.12620623180275,-0.454044253070119,-1.57799223125363,-1.41420684700866
2006-04-01,0.556413270640513,-1.63474589782687,3.29537604567527,-1.97837378674743
2006-07-01,-1.31349546014427,-2.38137498173811,1.03106091928923,-2.42142224651199
2006-10-01,0.943706408116517,-2.07014949124762,-3.58911666535607,-2.13855687853737
2007-01-01,0.335309394023264,-1.06014169996219,2.75043067934954,-1.22393800341428
2007-04-01,-0.305143962224567,0.57344025476382,4.5947795611417,-1.49011058065331
2007-07-01,-2.57716170574289,-2.01957156925425,0.928285977948156,-2.87388387957631
2007-10-01,-2.84697568258626,-1.93176022860944,5.25772522228965,-2.10921551560851
2008-01-01,-5.12027328450493,-2.6226497295906,2.43794713809137,-4.0900052104359
2008-04-01,-7.70655662621428,0.839343464815011,5.73361038064519,-2.12232988300619
2008-07-01,-11.594546885902,-2.2072272528882,0.676038926706025,-3.64718643656409
2008-10-01,-18.5563798326145,-7.67967961029165,-17.8016924778113,-7.28140949845884
2009-01-01,-20.6590315207002,0.368359447072157,0.436820377945022,0.382815051602207
2009-04-01,-13.3388987510881,6.61100023855272,6.8037994106827,3.17438888681582
2009-07-01,-5.30071467278085,10.4026600005162,4.61713366832751,-0.373346683840446
2009-10-01,-4.35249295803154,6.73376734989802,3.02754223242129,-1.75002332382032
2010-01-01,-2.86969172936086,6.15814420504154,1.0771011790444,-3.61054197659059
2010-04-01,-0.288762086203466,3.70103867655574,-0.807855003430352,-5.08485017743854
2010-07-01,-1.55125075803074,2.98549802353228,0.315042394112112,-4.48662509528304
2010-10-01,-1.30113154793804,3.58412478173332,3.39381116429894,-2.80882084951929
2011-01-01,-0.761706024658732,4.64476547348378,2.84371959090702,-4.62647447004017
2011-04-01,-1.46274382223629,2.23850260139079,2.77629222914165,-4.00219117266872
2011-07-01,-1.62351204935784,2.1899136748365,-2.21528953751565,-4.47201505605964
2011-10-01,-0.612019003167639,2.42535357506834,-0.971139379329461,-4.70912585328871
2012-01-01,0.868783716055856,2.46406612366399,1.33876292800221,-3.6840720216533
2012-04-01,-1.04305563049684,1.83095039036713,-1.83941256611767,-2.74054606163834
2012-07-01,-1.6042194752399,2.06111573948938,-0.339714128122897,-1.70254907216876
2012-10-01,-0.617041157355604,2.52667477182457,-0.346337604658666,-1.49338997203541
2013-01-01,0.291468396370813,3.36721136977488,0.845773921080648,-3.00094794544626
2013-04-01,0.281540809319436,1.61654544155768,-2.53921354995739,-2.09467147513545
2013-07-01,0.345581173486694,2.60066065976414,0.37364483058404,-1.89006730453028
2013-10-01,1.02158198848894,3.28493617578042,-1.36550371555682,-1.91479508999862
2014-01-01,0.324415402212691,1.24146251947337,-0.203186723985694,-2.99753094742614
2014-04-01,1.842649357768,2.3372023769351,0.00127544503905154,-3.133728184853
2014-07-01,0.345809939607347,1.46581741415304,-1.26489530468897,-2.740590452803
2014-10-01,0.922437589883487,0.409689951560221,-6.48030619144513,-2.74045200776817
2015-01-01,-0.386660480007904,-0.692626396583337,-7.13481522906172,-2.17318884310457
2015-04-01,0.48108281037568,2.71990055658706,3.5356987065427,1.18656977471261
2015-07-01,0.00828070137076104,1.25990496629482,-3.77328740410502,-2.87504869985364
2015-10-01,-1.44112074185914,0.668690126358503,-3.78232133729894,-1.68598932834327
2016-01-01,-1.42608452268661,1.02935516789672,-2.28935769256313,-1.41512908566138
2016-04-01,-0.331176189168959,1.53226272788777,3.9726143596652,1.24717088059953
2016-07-01,-0.226823160912746,0.728776238139033,-1.11347383915945,-0.604510748544693
2016-10-01,0.160269356868076,2.34711561915759,0.443829048602257,-1.75221928264768
2017-01-01,0.0639908975450073,1.83746176767785,1.20471995056765,-1.77033409426213
2017-04-01,0.839086698574394,1.58663729444094,-2.22846767412255,-2.50514118779904
2017-07-01,-0.559211877391146,1.55522974307388,1.58935809378898,-0.920293110374621
2017-10-01,2.26457368967802,2.83234047153938,1.44764305400416,-1.44683748584587
